subject,Mean T,Mean T,Min T,Min T,Max T,Max T,Total Precipitation,Total Precipitation,Relative Humidity,Relative Humidity
spearman,correlation,pvalue,correlation,pvalue,correlation,pvalue,correlation,pvalue,correlation,pvalue
countyFIPS,,,,,,,,,,
1001,0.7178300975451836,6.218515065857126e-17,0.6604892988735661,1.0230893468897424e-13,0.6709863145527177,2.9824933631204006e-14,0.15362196335660197,0.1289807281640188,0.09838864548767483,0.33260755235793993
1003,0.7437516407897086,1.9698793468271135e-20,0.6895663316242056,1.1211760722546602e-16,0.6637179048282443,3.679088780456222e-15,0.1441856547999541,0.13470174282307612,0.09603955635466084,0.32050471783987283
1005,0.796261222891232,1.0886348429201794e-20,0.7409882416404807,1.026162703902205e-16,0.771897866609136,8.430071578154563e-19,0.12367094713028132,0.24823173462809797,0.21122570210609745,0.04692136024988021
1007,0.7800553552460505,3.1342180791055115e-20,0.715764832637019,7.452210038898126e-16,0.7738076869047339,9.627340389640977e-20,0.049132460979034245,0.6400058007640759,0.17592747328134964,0.09163779400827858
1009,0.7158448741530369,1.1921816212306555e-16,0.6783648827023897,1.6639796532289324e-14,0.6637581467558304,9.414967087244318e-14,0.05059797181053869,0.6207520943100893,0.08522296898776355,0.4040786927431057
1011,0.7700993335888714,2.9882469893077766e-20,0.736312707731508,8.418479423988497e-18,0.6944070193751917,3.0781518959606427e-15,0.15839236809443452,0.12124711569176928,0.19014278079462554,0.062115619166593056
1013,0.7466541713238659,1.0896731414706362e-18,0.6919890236127053,3.013941329031903e-15,0.6849356620736078,7.384253017629525e-15,0.13343004940916192,0.19026093383590692,0.20966675699071602,0.038260341233556476
1015,0.6794164681828553,1.6190561903645508e-15,0.6385490393467615,2.331636336939331e-13,0.6312807233213645,5.227234225334996e-13,0.037672883423581084,0.7027976350850449,-0.03402422116596273,0.7304170070689722
1017,0.6920360239461977,4.1152825943636443e-16,0.6583139521646106,3.096243935308787e-14,0.6280969272364489,9.549204864689939e-13,0.05473163724368317,0.5810694451211214,0.045864364990714175,0.6438540451818523
1019,0.7057280283765167,4.878583376582936e-16,0.6742017998065608,2.7544026357152354e-14,0.669434574555193,4.8568448187254125e-14,0.09403881046354862,0.3570319307037242,0.14505256056002538,0.1541364198960975
1021,0.727099415772968,2.3102527825677354e-17,0.6786728795095778,1.602553388689584e-14,0.6855718277962123,6.817967589583735e-15,0.0826687522838576,0.4183626658256058,0.1323679911557576,0.19384483159774807
1023,0.7358922425739445,8.981409635793716e-18,0.6604422562977608,1.8429676689225007e-13,0.676649105411571,2.798604980694739e-14,0.070028101799397,0.49549616758041926,0.17893966320665852,0.0794839141064264
1025,0.7912249260966403,1.0370480140163364e-20,0.7224192945650512,6.3382463643784e-16,0.7605189390745531,2.2391343440321804e-18,0.06697900041589618,0.5281612997882812,0.24499457730388674,0.019253712452068868
1027,0.7001721687117899,1.0315421115352533e-15,0.6622764673489739,1.1164323255166845e-13,0.6546793609464048,2.6355299041527607e-13,0.12407370925396448,0.22352153320698837,0.15255810965159333,0.13370144425846525
1029,0.6971166264527894,1.545895230340412e-15,0.6642600268629147,8.884924037480881e-14,0.6318196628972981,3.032608080507265e-12,0.07128392459466219,0.48548450169779667,0.11937507630090076,0.24168627226116618
1031,0.8103622858277927,3.8696062588507984e-22,0.7632347987149332,2.2389589496644987e-18,0.7565999070794808,6.45331469934489e-18,0.15722507511079475,0.13888941154131854,0.30865417105618626,0.0030779138995938654
1033,0.7025493297342753,7.503501922527467e-16,0.6731791994654732,3.113510756929606e-14,0.6580669092490034,1.8024060540157757e-13,0.049676906555145346,0.6271326556280524,0.030645429021246777,0.7645187763749042
1035,0.8212302575503435,2.101866355477125e-23,0.7643809636320178,1.1915270363403266e-18,0.7815837760070214,6.153407148255125e-20,0.13891908785461332,0.1890946850218534,0.22642101608737217,0.03091444553104489
1037,0.7255516889110528,4.2489545422930194e-17,0.6869723979194072,7.905405248127604e-15,0.6720824921701969,4.8171952899623653e-14,0.09596241914048499,0.3497737704099494,0.18047172174120266,0.07690159735629244
1039,0.7819430180281401,5.284636792982731e-21,0.7472780330617248,2.251470700382483e-18,0.6612193247869802,2.261908534997028e-13,0.1773721215911106,0.08383486774587337,0.2719607137580412,0.007351747452658918
1041,0.7548937022951988,4.236264968815424e-19,0.7102450634427958,3.740840197486486e-16,0.6754422918844957,3.2335427003112776e-14,0.14678318469027946,0.1513756520743533,0.23503059287413988,0.020485403372984577
1043,0.6975914049793019,2.6750999217293534e-16,0.6541591109150078,6.744668948404649e-14,0.6604147233251281,3.216982626600152e-14,-0.06073518900349981,0.5422359910374482,-0.07875261312442003,0.4291035289076748
1045,0.8118819976361714,1.6331633077047096e-22,0.770711640187834,4.125790614110286e-19,0.770855007654282,4.026300097778922e-19,0.1504727333817255,0.15453465519917672,0.316706698243033,0.0022239818541772093
1047,0.7407594463856838,2.8159516540062747e-18,0.6757444068542654,2.2873773762038556e-14,0.6867715800296453,5.862263511693883e-15,0.09472692292030079,0.3535085624746187,0.0856280087059863,0.4018402788803851
1049,0.7146107543279859,2.0409106898396888e-16,0.686657073867814,8.22297296551914e-15,0.6644243301284959,1.1724247362742312e-13,0.0823653945497563,0.42252233160405317,0.11743702172152698,0.2519624864768568
1051,0.6637900569726601,2.713965601609836e-15,0.5993773389914522,4.5794051268205916e-12,0.630149899555763,1.6317438953726344e-13,0.11359999549324724,0.23733827651426917,-0.07631595019949088,0.42811492146267616
1053,0.7687746490734146,5.965110684585789e-20,0.7217544607763897,1.0728460604944793e-16,0.6732072022763002,5.733448596069306e-14,0.07843700537160994,0.4474777614124078,0.22944738824444638,0.024527891848416902
1055,0.7201446031837225,6.429336935429874e-17,0.6875962348857775,5.282012134227091e-15,0.6700118274879846,4.536994689471997e-14,0.045824687945025665,0.6541125782624838,0.10725978450075047,0.2931528968704026
1057,0.7663623349647898,3.50267478020724e-19,0.7114244923889906,1.3311741793491205e-15,0.7588303530078354,1.2333203621132997e-18,-0.028331975828769857,0.7874814501278207,0.12131203114184974,0.2467202799300983
1059,0.7055647077772239,1.7487459234114514e-16,0.6704242495496826,1.7388724548313497e-14,0.6630314707879537,4.230732297762958e-14,-0.03439729610897871,0.7327371815618384,-0.023553195061994305,0.8151458788823382
1061,0.8576534328379205,3.0861305651500162e-24,0.7997191030742904,5.827473942095441e-19,0.7798481913462059,1.5493964495741957e-17,0.16491659962351898,0.14377577073716413,0.2812796217150313,0.011487846787397794
1063,0.7402334635551949,6.84162434011767e-18,0.6579559031728627,3.251413783268132e-13,0.7090198211311258,6.307957144008544e-16,0.09478159818185117,0.3583198648404855,0.09545228187495158,0.35491341096298146
1065,0.7919254841749448,3.3483032137873282e-21,0.7191712148093969,4.690843956013281e-16,0.7978049185160433,1.0472485179158717e-21,0.050675378349158494,0.629524443123527,0.11194055002474769,0.28539548964526046
1067,0.7947511131872902,1.4497690693971013e-20,0.740337102544766,1.1270658731228232e-16,0.7665137330166157,2.05120504854285e-18,0.14000436832635849,0.1906758179658457,0.2948404858351734,0.005034208644955751
1069,0.7546821456309714,7.970510950082623e-20,0.7313435022806593,3.806096465535618e-18,0.6308306576846178,1.5443215105361845e-12,0.18737837423399753,0.060607902762006075,0.16317829600757341,0.10300491511135475
1071,0.6867624588763627,1.1618347581246511e-15,0.6455016749946737,1.826714341773743e-13,0.66116671168671,2.93957983829588e-14,-0.05174109530199689,0.603723062624739,-0.07161316563491252,0.4722345875222109
1073,0.6439074091205168,3.2491227905715675e-14,0.5633581213145105,1.4833639607544313e-10,0.6284801038721732,1.9740686792399457e-13,0.006671203138772518,0.9448545805480739,-0.13814245687309823,0.15009119880067412
1075,0.7241126504392879,5.478634188793739e-18,0.6489066187211308,1.2392182904840373e-13,0.6808342269750696,2.5277891850794806e-15,-0.06465467697743157,0.5164388245377809,-0.11521462771636876,0.24649927084435336
1077,0.6986132177039064,2.32110253197898e-16,0.6501606563313916,1.0728584556272866e-13,0.6706192588152521,9.25301748330674e-15,-0.01962333552761927,0.8440282654430742,-0.13778388201680739,0.16516225978936588
1079,0.7317167328269868,1.1506573325485545e-17,0.713018135407587,1.7781738140842349e-16,0.6862857826761635,6.232486908613687e-15,0.07845314854735115,0.44256662451455486,-0.04808119534517131,0.6382517674703394
1081,0.6736943391499067,1.3552723640775853e-15,0.6337623611742744,1.815451337439814e-13,0.6192576644146658,9.064517676808248e-13,0.062163136528618414,0.5227451142701744,-0.03294400091607689,0.735007380549805
1083,0.667306094537912,1.7153745825900312e-15,0.6148270742427691,8.98280135612535e-13,0.6476383059155641,2.0678319701112603e-14,-0.06343633103729232,0.5102881400325439,-0.300914007525034,0.0014015262144296036
1085,0.7526461156949688,6.167338503448549e-19,0.7077701253629244,5.248141048695722e-16,0.6953082259374813,2.7402680609950855e-15,0.19760623995873225,0.052362358202667825,0.1628661747601712,0.11095543634895995
1087,0.7941944965128773,1.2980561796403636e-21,0.7467834588747261,5.568164657771412e-18,0.7763241267401066,3.857712661663063e-20,0.043047902146456776,0.6803602105280948,0.14569445829300423,0.16116957146168623
1089,0.678811394932309,1.2811053755571881e-15,0.6198042524756037,1.4002734581335042e-12,0.6547520400325765,2.6787463566537916e-14,-0.08346761470663835,0.394964854531766,-0.23725799026567723,0.014332078550863488
1091,0.7383278078554104,6.162614198989962e-18,0.6576999862220541,2.506554939805025e-13,0.6822723373429034,1.4147041841822995e-14,0.08607459341315053,0.4018599949503038,0.1712042563911024,0.09359894064615848
1093,0.7054844692253371,1.2472907038688744e-16,0.6709556829517619,1.2024603364844033e-14,0.6630318779445091,3.1515091843079474e-14,-0.0364940967874539,0.715745131897775,-0.046575684678606434,0.6420414595341224
1095,0.7202570710859346,6.325349879650414e-17,0.6897299230762376,4.027013192609631e-15,0.6727640206422769,3.271890443613745e-14,0.03361576667326121,0.7424563444061321,-0.02391548291235873,0.815181423252519
1097,0.7307567152048696,1.3081476172732766e-18,0.6530954097972855,5.755169513245926e-14,0.6050732177874578,1.024221472274674e-11,0.05293897967147806,0.5935330312317629,0.1351150943373601,0.17145758485348347
1099,0.7713725371158928,5.916831684000214e-20,0.7099484925296452,7.93813512946382e-16,0.7377118805273517,1.503373620074652e-17,0.14078343475769997,0.1735737674544699,0.15428851518705228,0.13547247840081084
1101,0.6818511762751296,2.402514888869796e-16,0.6136696654193341,1.017990017381517e-12,0.6410585881495435,4.568877444065637e-14,0.1866504234186111,0.05088627559791214,-0.09704019306090989,0.31320381687625604
1103,0.7126406220923635,1.3087411192518745e-16,0.6908647876202495,2.5052025040358906e-15,0.6575856722284731,1.4264413235842273e-13,-0.003294000686526763,0.9741859758630846,-0.055246671212551376,0.5870394447027788
1105,0.809289650329209,2.0882066342770088e-20,0.7597206855570356,8.345147628689868e-17,0.7953871869610474,2.685181314087727e-19,0.06420298564703046,0.5641814466624587,0.13058422821510082,0.23932203059793378
1107,0.7234452307498659,3.970950422307667e-17,0.6588599907753782,1.6478382658179957e-13,0.6773575503731656,1.881209434880503e-14,0.021080694385510836,0.8367647306637781,0.008097863043498792,0.9369232724618113
1109,0.7480791474436504,8.628088200257128e-19,0.7142210451872467,1.5008644645676354e-16,0.6646198818251821,8.522760911004567e-14,0.24431384771242853,0.01533319171054737,0.230330739700201,0.02250867324173408
1111,0.7442446428915808,3.649590497516931e-18,0.7083449774233993,6.910489243617663e-16,0.6804584483978415,2.4222001401091707e-14,0.13154370437182103,0.20141314361609428,0.18429535313678777,0.07225713440901095
1113,0.7513504130948074,5.018729493292685e-19,0.7235837945370884,3.8908372890030745e-17,0.6752887549556443,2.4166973687923002e-14,0.10830784695099804,0.2884343058090139,0.11145548749041269,0.27456738971236605
1115,0.6660872227911168,6.622955562706886e-15,0.6142292122992965,2.51676502265997e-12,0.6347013359514794,2.7569557720359264e-13,0.08830585797576605,0.3680432601296745,-0.06486786116126055,0.5088476466890837
1117,0.6461739265624659,4.2810009462841374e-14,0.5738396023836893,8.470481249820564e-11,0.6304685418527242,2.6350210074915375e-13,0.06894115567448364,0.4783462947493885,-0.0635551236874045,0.5134598931796285
1119,0.7930374610613918,2.6953107151240757e-21,0.7108478261777478,1.4366850984858493e-15,0.7969619116740276,1.240055364005221e-21,0.06824255414085859,0.5157148411304247,0.11827070553517838,0.25885407011689987
1121,0.6820927132322435,1.5621643972800864e-15,0.6298177542640356,7.934287515831903e-13,0.6368443026372882,3.6790152749676854e-13,0.05337255418051047,0.590507534823722,-0.0010830594683145774,0.9912939826156768
1123,0.7234144170503025,1.293177672711911e-17,0.6726676007214379,1.3209884473697748e-14,0.6598542188869949,6.152495600390717e-14,0.015037552904954262,0.8813541125114956,0.11420217773170863,0.2554728091528483
1125,0.6368165263215941,7.540620756972303e-14,0.5412969778357384,1.0239848553129442e-09,0.6243643153942361,3.141392908673837e-13,0.023809961863978407,0.804983062238301,-0.11156946553922087,0.24588182577256779
1127,0.6741529507310785,4.367109693004859e-15,0.6211408363637352,1.9961616157692803e-12,0.6386052198890814,3.0251042949588277e-13,-0.08999093863656898,0.3636224199612168,-0.024443733861781586,0.8054483715912348
1129,0.6908300310199751,6.742802156949123e-16,0.6327765332876709,7.46685333719422e-13,0.6087322335550541,9.010620723359239e-12,0.08421531717778749,0.39768379786495245,0.10775713583619197,0.27861892519643694
1131,0.7407830188904402,2.805424262045866e-18,0.6731492748501318,3.1246736384729426e-14,0.687209084938647,5.54713771709619e-15,0.11328927979609733,0.2666986879715687,0.09759612390694437,0.3390516178839861
1133,0.7127816006491006,3.775346029741979e-16,0.6795800391780382,2.692211365090731e-14,0.6647257484227763,1.5238890290879728e-13,0.05204245716785391,0.6145623464848071,0.08730001741665523,0.39767909160617654
2013,,,,,,,,,,
2016,,,,,,,,,,
2020,0.9231721374388965,4.529328876239316e-47,0.927169978426541,2.744700290758071e-48,0.9049865687750117,2.9384631226656314e-42,0.08312178365309221,0.38576060341303287,-0.23213808184898105,0.014221110210326682
2050,0.8977875655367943,2.6815026995541026e-31,0.9060942525633344,9.452118083246548e-33,0.8795835492871424,1.6495022442650742e-28,0.09255322984084455,0.3995222890145058,-0.2884052625822897,0.007434511482173779
2060,,,,,,,,,,
2068,,,,,,,,,,
2070,,,,,,,,,,
2090,0.8554838284777216,8.83567702281491e-32,0.855230556318406,9.620037482640648e-32,0.8575695992014982,4.358656872647853e-32,0.10717057006334085,0.27188670971631207,-0.5482051057784981,9.83544100436653e-10
2100,-0.1582774773439624,0.4817400395233158,-0.1870552004974101,0.40453598352558373,-0.14388861576723855,0.5229268944212823,0.20986113570764417,0.34856570096807094,0.17266633892068625,0.4422486969867667
2105,,,,,,,,,,
2110,0.8470611707734138,9.289293292738548e-30,0.9030259225249385,3.243797015065562e-39,0.8127083220064831,1.14205378266219e-25,0.25840045332397077,0.008085740126529987,-0.0548391318044105,0.5803259317558599
2122,0.9290625042730857,1.5041746916809884e-44,0.9355968984956265,1.477579616932088e-46,0.9041676291413159,2.377299859345741e-38,0.023322477934261246,0.8169248414255401,-0.199118161090266,0.04590763879146574
2130,0.8018232110675119,5.368239151852772e-25,0.8576921901579546,8.168025723836732e-32,0.7341176296057678,3.460319214527511e-19,0.26824698294324456,0.0054330249488425235,0.35333850325347743,0.00020296484065074512
2150,0.6782198075418381,1.686996093039278e-11,0.7091722161971205,7.537529023376223e-13,0.6153920973126523,3.3092922799392408e-09,0.19214416609109958,0.09634324161690312,0.07709705458632293,0.5079944859920433
2164,,,,,,,,,,
2170,0.8915783460579825,1.733899228512975e-35,0.883138260080819,5.535368958381518e-34,0.8721462396016253,3.4425800032964e-32,0.04041895185470118,0.6896934712052696,-0.15585502582848001,0.12151785348356485
2180,0.9030478488830109,3.028672732911648e-29,0.9081767153151624,4.340395417046407e-30,0.8805401788377839,4.9889713268471347e-26,0.05918429575445728,0.6091451182647276,-0.41546643922153104,0.00017167290208305432
2185,0.2702781152353335,0.12211344757376365,0.4953366227293709,0.002895696618618038,0.02200341066338933,0.9016980285742311,0.25150614945971095,0.15133028144085486,0.3853195694124242,0.024421407659213152
