feature,Mean T,Mean T,Min T,Min T,Max T,Max T,Total P,Total P,RH,RH
spearman,correlation,p_value,correlation,p_value,correlation,p_value,correlation,p_value,correlation,p_value
countyFIPS,,,,,,,,,,
1001,-0.29899568422548994,0.008254387495345667,-0.22886430475496522,0.045275472805441266,-0.291286626193277,0.010163465480945875,-0.1575364074872453,0.17120978806464435,-0.026021359706002254,0.8222595290879018
1003,-0.40990482209723583,0.00021377773601546102,-0.3019036638327375,0.007620524486359306,-0.47310160454123373,1.3922516639413757e-05,0.0,1.0,-0.08235170485317313,0.4764496822790071
1005,-0.3272074445114247,0.005694496609991529,-0.31855097710363656,0.007196710160048408,-0.3282960874714305,0.005526681753222862,0.080722412786377,0.5065002718047669,-0.1603641315118241,0.18479157384874484
1007,-0.17169121773207097,0.1647579166068781,-0.07568192135885876,0.5427238589736934,-0.2630142030182303,0.031526307068448715,,,-0.04199655704935878,0.7357879368728826
1009,-0.3376884448853773,0.003256704913703579,-0.3244163933232654,0.004803503318579509,-0.31846992105912364,0.005686409116573018,-0.00092376714077119,0.9937675819386624,0.07005270567532594,0.5531235092978548
1011,-0.20011006378972862,0.13557637959800317,-0.13104290150594888,0.3312337844044635,-0.30242445605538515,0.02222507763279132,0.12813118973893897,0.3421831401696821,-0.12441324552741985,0.3564873927608817
1013,-0.23023365618994338,0.055182785045591196,-0.13313679584044297,0.27187896933264516,-0.2894973745021226,0.01506573265183497,-0.10759062755191233,0.3753283318752526,-0.17385313271703956,0.15004970643597135
1015,-0.49386211089562293,5.0124245753652215e-06,-0.3585579634051405,0.0013645057118636702,-0.5175064745060697,1.4391305051215208e-06,-0.14761418893798964,0.200139530339314,-0.03395425297117557,0.7694009573367606
1017,-0.4210187227777377,0.0002560834945748302,-0.3339044391995908,0.00443066070386466,-0.44569942073238067,9.814232910262422e-05,,,-0.02441151515486503,0.8398588141425342
1019,-0.29663390077992885,0.022527781469233895,-0.20457921977137028,0.12012001740011782,-0.23400091036276044,0.07445716867816013,0.003936658326920438,0.9763931077626546,-0.01778430790311212,0.893646455537147
1021,-0.2060438331494502,0.07414902915193601,-0.10391930809485868,0.3716670654556391,-0.2996602645551416,0.008543211722427781,,,-0.02263360190212824,0.846121192089057
1023,-0.06413027859319481,0.6865915282197632,-0.09146591831830492,0.5645558435433953,0.024471906039622376,0.8777415808891476,-0.15178689051554578,0.33726646350551226,0.023343768527157516,0.8833378597636763
1025,-0.06766070286674399,0.5952616795060777,0.02661305631641921,0.8346471479423232,-0.2385505964971763,0.057657005065655326,-0.18517259295819358,0.14295209343711565,-0.009185648330667184,0.9425713929055682
1027,-0.25210669740684294,0.049987842408074044,-0.1894743156844134,0.14360107933001026,-0.24039821119496751,0.06201382459912972,,,-0.06011960157650194,0.6453354647552958
1029,-0.29305705052729775,0.019757615765476563,-0.2439391745528649,0.05402327762596371,-0.3085641269836527,0.013875490615544175,-0.06703163654201805,0.6016838391918571,-0.051083561722421476,0.690922413597875
1031,-0.43513415426127844,0.00011948675564591986,-0.3302531295110818,0.0043238742669605475,-0.4616712482041148,3.935913764047039e-05,0.03081937653368948,0.7957606406917487,-0.06696868261753638,0.5734774301902059
1033,-0.1775124181115223,0.15068992394934744,-0.10082753314260637,0.4168780882855868,-0.2086100675802825,0.09024498637758982,,,0.18394779287305235,0.13620062289095963
1035,-0.33950989154029126,0.018236195664985407,-0.23685176228008467,0.10504798694031404,-0.3598066785345479,0.012009833124976376,,,0.0540129372905009,0.7153989487210217
1037,-0.09400647178139125,0.4907339639181202,-0.03317065841773835,0.8082419673210433,-0.14197317077965604,0.2965936574638417,-0.05459529818240734,0.6894235943820382,0.09035907573130798,0.5077845546463364
1039,-0.38897449423707287,0.0008010039255418813,-0.29599146887578603,0.012202547291465955,-0.38738993941764566,0.0008450120980527229,-0.06022130314597253,0.617863960816199,-0.14845930100740634,0.2166085797328659
1041,-0.21376527329456563,0.08729991963142682,-0.11397442768086963,0.36598886490695903,-0.31474358159295523,0.010662634050571558,-0.16721323387775291,0.18307267999895588,-0.14240756196436652,0.25779087711429394
1043,-0.26293588199806567,0.02174627084882459,-0.23730764232815105,0.0390083943161261,-0.24215400816316696,0.03507087043759991,-0.14495858923148794,0.21152359703575413,0.11525862701977062,0.3214621473323354
1045,-0.4730580664505225,2.712770578848321e-05,-0.35824127207951595,0.0020027547805808337,-0.5365733975482608,1.1832284991368173e-06,-0.05429606353539415,0.6505569858764099,-0.13806981018966163,0.24743313836587857
1047,-0.37583487886465655,0.004688061870113443,-0.35697435373573283,0.007464947529774354,-0.36562630288316617,0.006050653514680565,-0.23505921270743663,0.08407763196999948,-0.047676221871002955,0.7296044578478937
1049,-0.34722750786945533,0.0034652879266988674,-0.28093213415263824,0.01937331489679841,-0.3882962479340951,0.00097760487806083,-0.03658337492115218,0.7653729913494708,0.1341639820196294,0.27173846483545144
1051,-0.34963676474840755,0.0018278109926316924,-0.25039615157919354,0.02806357449146865,-0.41396498518352015,0.0001822143464159021,-0.10217437712504528,0.3765726370618092,-0.09165324947521157,0.42791186798221326
1053,-0.24846770561109202,0.03807505304613399,-0.17440302257946044,0.14874472669406097,-0.28446454563428547,0.01700119018195952,-0.08965129425811733,0.4604786083659891,-0.0851392837408637,0.48344382996512314
1055,-0.48119318563303703,9.42369863511781e-06,-0.3793861327745769,0.0006669600094958512,-0.5179520943966847,1.4044003589732644e-06,-0.1882946793122876,0.10101365994143112,-0.04735915222107157,0.6825343692477095
1057,-0.1548135518551062,0.22957488249540142,-0.04446044567267409,0.7315028211551902,-0.26612933435409764,0.0365527525648811,-0.19793870366021876,0.12303599435253029,0.10227169184078934,0.42895747858108046
1059,-0.2427446798012193,0.051373603601924854,-0.19822612213827184,0.11344595895581319,-0.23119795330678616,0.06388201286994599,-0.12046762180782505,0.33913140222579474,0.10451324114067688,0.407367163163752
1061,-0.35213840740473806,0.0037361250906684006,-0.20261515144930614,0.10276914354581686,-0.45857441642333624,0.00010782453834567291,-0.18355813035751758,0.14012970194092061,0.01141286589595158,0.9275323595689066
1063,-0.19180619443143573,0.15672865101474462,-0.11821753048472881,0.38552871186214777,-0.19985058260051491,0.1397407434283628,-0.09365825088570645,0.4923487813343259,-0.05536637596370583,0.6852641148810736
1065,-0.36860528315365393,0.0029532646870136453,-0.28451539273279675,0.023822646006760186,-0.36973967604968727,0.0028598358884262204,-0.19664983241274972,0.12241164368471338,0.061088264252350574,0.6343535976898346
1067,-0.5723307950412696,7.772634288996102e-07,-0.48703813272733415,4.481305724697338e-05,-0.6471287315011428,7.562964695659174e-09,-0.03428090550167781,0.7879904145870915,0.05146098028439274,0.6863292237902242
1069,-0.3942216862794895,0.0005585499903859642,-0.26278873477198716,0.024694336909067038,-0.45807069055221583,4.600837535289312e-05,,,0.12877836394769843,0.27755822786581114
1071,-0.2669584413587366,0.024416146759927735,-0.1819139022931596,0.12893231107344974,-0.2755032645085216,0.02004923768537778,-0.02925319729940791,0.8086496814151263,0.12576701317114697,0.2959869323891585
1073,-0.31775578147012246,0.004861529558389926,-0.23701542031715653,0.037944223465935255,-0.35499730591596296,0.0015349101761745342,0.030967740931084,0.789191804909678,-0.014762524515594387,0.898601079811816
1075,-0.13859462551393878,0.2994815675291307,-0.18998364396292733,0.1531703793710548,-0.047371331552067616,0.7240028581940385,0.18276744448655696,0.16968606709020947,0.12046831718829555,0.36770851046832176
1077,-0.12564044418386744,0.2794981619916206,-0.058934999297049324,0.6130614553418106,-0.1373508340163359,0.23674205743719148,,,0.18817337867477096,0.10355717753470371
1079,-0.34456060005368255,0.003741252574870503,-0.2983504520432923,0.012774244289731833,-0.3395767934482796,0.0043097237220767045,-0.18626428945975093,0.12542225135148224,0.01736102901399847,0.8874057691971984
1081,-0.45474503030798186,2.8824809692457854e-05,-0.3279968397261182,0.0033723890331142335,-0.5413902401388216,3.0872751685891986e-07,,,-0.07878907385406195,0.49291567729262364
1083,-0.45325728665416126,3.48090037795951e-05,-0.38513389350550165,0.0005427874463378221,-0.44687893806784856,4.6180827103788225e-05,-0.02065398714037219,0.8584931944009577,0.1030399199458974,0.37252188326416324
1085,-0.28279084157457807,0.02472392892859685,-0.20291208665289845,0.11072242355908081,-0.3240383039415427,0.009575784055842399,-0.14328177284857704,0.26259352539341585,-0.1864571120394028,0.14341616251411007
1087,-0.27306632567773265,0.024257890123690895,-0.1434192833023607,0.24329807718612012,-0.3648492962009099,0.00222047038649449,0.10321360381726485,0.4022656478212234,-0.179461122719926,0.14309687672797952
1089,-0.4868152237601479,7.143287899072209e-06,-0.40950122430817976,0.00021717562550377714,-0.4999901604014527,3.6597781051290423e-06,-0.047766688468600035,0.6799503948943534,0.04911016801923489,0.6714582812984398
1091,-0.07573316291766795,0.5519909625216638,-0.055393792700919285,0.6637436993047382,-0.08326286204982772,0.5130397796586604,-0.21544553221626273,0.08731465045884128,-0.14228376591806788,0.2620524368235052
1093,-0.1351807600776632,0.2829783456686221,-0.17009296545092878,0.175538833942439,-0.16087211321620806,0.20048067065094677,-0.2502211748694238,0.044398628249381275,-0.03861368762425797,0.7600714799195609
1095,-0.3735132626983643,0.0008892686924763558,-0.317535520574071,0.005188991589209942,-0.36909468725697947,0.0010342633184926733,0.028291702077527885,0.8083135478653175,0.09321415807305358,0.4231893569046914
1097,-0.3646055308182217,0.0010311976376294893,-0.27407065533254144,0.015176652982705933,-0.4078179444981449,0.00021047878235153227,-0.12908780544560886,0.26000200837557524,-0.05556820200852232,0.6289429012343224
1099,-0.2697034320088865,0.037164192274288556,-0.14688602260367215,0.2627446690174407,-0.3573739179350446,0.005059926803779642,-0.1711651564912534,0.19100112662302293,-0.0591030665223811,0.6537401724335266
1101,-0.3029513548786657,0.007016313108796189,-0.18832487263154232,0.09869819938449217,-0.38876628172923755,0.000435627674195363,-0.08713841445536213,0.44808874086859785,-0.06368178167405712,0.5796441284410432
1103,-0.3988766503926481,0.0002977333291586175,-0.33053755539039353,0.0031200773252658275,-0.41549967350130457,0.00015502112670600515,0.061447772410933285,0.5930401465596831,0.0206712479144176,0.8574389867922322
1105,-0.3982769243529071,0.0074152306618998935,-0.32628265329617806,0.030652901104349678,-0.3984933399973663,0.007380141262682627,,,-0.1437721264689991,0.35181674245146344
1107,-0.288606947168403,0.024089816252585564,-0.22376280955928254,0.0829989914594029,-0.28179804674677267,0.027794149347375594,-0.03525898753596421,0.7873384994824896,0.16490305708636058,0.2040829995147702
1109,-0.14899724726606298,0.2517777774163529,-0.09191922787705113,0.4810879770257269,-0.19548757268193873,0.13108698600090354,0.05151000317906687,0.693400130596381,0.08836346097880493,0.4982856277782962
1111,-0.17929822261539466,0.13461967100568517,-0.13558467046140105,0.2595761753343999,-0.19279923852998332,0.10720750894685382,,,0.10050568543175643,0.40430438093774335
1113,-0.26984165394335696,0.019218895290722366,-0.15489933722114047,0.18452146522960938,-0.3643852350668358,0.0013093172823283523,,,0.06288467791789785,0.5919715376769916
1115,-0.48007741859412173,9.950612107331909e-06,-0.3887468360150806,0.00047594136076952413,-0.47973545500727627,1.011754097676546e-05,-0.14717321424872568,0.20150180078256083,-0.024358329339917082,0.833450253509369
1117,-0.46260596549421523,2.5836667894823477e-05,-0.3793409934280183,0.0007262685653082735,-0.4748017545062099,1.4676207937749459e-05,,,-0.05496308500921369,0.6372318788294749
1119,-0.09519060187889421,0.5198481150235552,-0.08905646819015468,0.5472172002073499,-0.13138199064245737,0.3734044483979412,0.07031574109438718,0.6348519302480071,-0.07918608943645562,0.592651765781357
1121,-0.332816721822944,0.002908235967371482,-0.21848254327326816,0.054641229644235415,-0.3695109579665982,0.0008702985412202409,0.06077551121836982,0.5970983342733047,-0.0008477633867671841,0.9941225478065356
1123,-0.2043131959063499,0.11118782281825308,-0.16376364170150587,0.2034298224240051,-0.2275420812540812,0.07530248017891138,,,2.5248788421447096e-05,0.9998446015257405
1125,-0.4196320085067961,0.0001452980487301335,-0.3437966409889467,0.002203371836869985,-0.4229189089713354,0.00012718303122101214,-0.11005935728262177,0.3406563087042601,0.05140712326539377,0.6570345107545887
1127,-0.2878491683620378,0.012272064058965283,-0.26248003886615545,0.022905214528626885,-0.2901994807521672,0.011550302679624197,-0.11855961993384175,0.3110173191932156,-0.02133813940427269,0.8558098620018465
1129,-0.18133771543630892,0.17702846631780367,-0.08172321328119886,0.5456178499242395,-0.3048728052799816,0.0211139717867724,-0.02877986831674746,0.8317065368480251,-0.13418466655433411,0.3196694450232132
1131,-0.0933515905945712,0.5190502463830029,-0.01255634431173746,0.9310336266130531,-0.18124600077673342,0.20779544785735587,-0.2621269223088299,0.06592436390111615,0.019317452787288403,0.8940727855799795
1133,-0.06108713289018724,0.6233777125615514,-0.0567194532074292,0.6484626165572046,-0.11619638160627707,0.3490742489493015,0.051362915248308556,0.6797646589095967,0.008232170461972515,0.9472852868694552
2013,0.07291016073773089,0.8128843368223387,0.2887242365214143,0.3387148345272296,0.15165313433448024,0.6209001793089475,,,0.2770586108033774,0.3594479629753863
2016,0.07086659564556234,0.7364063601492852,0.18871656961967434,0.3662974250127663,-0.012920429040351148,0.9511225992016128,,,0.13468568454184227,0.5209469182071085
2020,0.24245791950182322,0.06428178263918241,0.25394646090093304,0.05228128004245048,0.21494973258945094,0.10206857315706777,,,-0.15741932680459583,0.23375933296515009
2050,-0.11790287679883721,0.395825679653257,-0.12404404896467765,0.37150206116042006,-0.13773771857670697,0.32060171317131747,,,0.3046173969962841,0.025116015887967434
2060,-0.13340012508659974,0.3996676982194921,-0.16601833749021971,0.2933662443293346,-0.09501099818080082,0.5494957410094425,,,-0.17948380466197053,0.25539190857059524
2068,0.16169041669088868,0.5215321237687782,0.15318039475978923,0.5439624703529429,0.3021057785540288,0.2230596968087081,,,0.07233518641434493,0.7754652529028032
2070,0.0777152310107512,0.7181387404301118,0.17451841349782726,0.414724169807137,-0.032722202530842605,0.8793542249824748,,,0.17724526370873078,0.4073551502211048
2090,0.16596726583353644,0.20901576185788592,0.14461817260737228,0.2744715809904057,0.2019975163193368,0.12497108282280658,,,-0.1202275647298094,0.36439492476936264
2100,,,,,,,,,,
2105,-0.4123930494211612,0.30995873550624103,-0.4123930494211612,0.30995873550624103,-0.4123930494211612,0.30995873550624103,,,0.08247860988423225,0.8460525238666443
2110,-0.0906788639419528,0.5535844990529857,-0.0764704979732211,0.6175846152852642,-0.10716593011321696,0.4835008389374744,,,-0.013739221809386788,0.9286240759922529
2122,0.14579037707351955,0.27055892051398356,0.12171814969756002,0.3584347765193271,0.08749782646702932,0.5099155534535713,,,-0.21048448814641074,0.10956463547948864
2130,0.0015503372893123368,0.9938766304745763,-0.03875843223280843,0.8477917370327733,0.12681759026574915,0.5284751967962753,0.21160039839922712,0.28935525330617984,-0.22727944661318858,0.2542467575666518
2150,0.5197079853394146,0.0032460640083889587,0.5597389209866624,0.0012989804266088378,0.4537610682326768,0.011782950953234317,,,-0.15295056914931124,0.41971720190413186
2164,0.12897424449581646,0.6895374930401243,0.21634389399298243,0.49944813697834844,0.26626940799136295,0.4028511435895954,,,0.5866247894809716,0.04496703479418246
2170,-0.01982572490483397,0.881521608337392,-0.041405938739299264,0.7555165532965694,-0.018305167832486823,0.8905504337172598,,,0.029153757714040517,0.8265024464154516
2180,0.1905530774365066,0.3221091808446153,0.2125283928438762,0.26835385425189284,0.1815221258992314,0.3459935310808453,,,0.18483347479623227,0.33711533285703843
2185,0.27347603604324355,0.1235726057078461,0.33640761408970044,0.05559314390744723,0.2007392546184434,0.26265227435230626,,,-0.4563876481556085,0.007594022833050895
2188,0.31802469040983,0.1059647366393069,0.3529337450469614,0.07095972994577787,0.30393296193245584,0.12324982229754786,,,-0.27927243709705113,0.15832506682187328
2195,-0.021437762129541498,0.9245586323739475,-0.12051498710661168,0.5931869501673575,0.04113732732966072,0.8557674698523157,-0.17042726307337155,0.4482790837722248,0.0950214321417515,0.674026607046899
